id,Genero,Tipo_Cliente,Edad,Tipo_Viaje,Clase,Distancia_Vuelo,Wifi_a_bordo,Comodidad_Horario,Facilidad_Reserva,Ubicacion_Puerta,Comida_Bebida,Embarque_Online,Comodidad_Asiento,Entretenimiento,Servicio_Abordo,Espacio_Piernas,Manejo_Equipaje,Servicio_Checkin,Servicio_Vuelo,Limpieza,TypeOfTravel_bin,Class_Eco,Class_Eco Plus,Service_Mean,Service_Min,Service_Max,Service_Var,Age_Bin,Distance_Bin,target
593,Female,Loyal Customer,31,Business travel,Eco,591,2,4,4,1,5,4,2,2,3,2,5,5,5,5,1,True,False,3.5,1,5,2.1153846153846154,1.0,0.0,1
594,Female,Loyal Customer,76,Business travel,Business,160,2,1,2,2,5,1,4,2,2,3,3,4,1,1,1,False,False,2.357142857142857,1,5,1.6318681318681318,4.0,0.0,0
595,Female,Loyal Customer,69,Personal Travel,Eco,1177,1,2,2,2,5,4,3,4,1,3,4,2,5,5,0,True,False,3.0714285714285716,1,5,2.071428571428571,3.0,1.0,1
596,Male,Loyal Customer,42,Business travel,Eco Plus,2995,5,2,1,3,1,5,2,2,1,5,2,5,1,5,1,False,True,2.857142857142857,1,5,3.054945054945055,2.0,2.0,1
597,Male,Loyal Customer,8,Business travel,Business,4260,1,4,5,3,1,2,1,5,4,4,4,1,1,5,1,False,False,2.9285714285714284,1,5,2.840659340659341,0.0,4.0,1
598,Female,Loyal Customer,28,Personal Travel,Business,3783,2,3,1,4,5,5,4,3,5,2,4,4,1,5,0,False,False,3.4285714285714284,1,5,2.10989010989011,1.0,3.0,1
599,Female,Loyal Customer,22,Business travel,Business,685,2,4,4,1,3,1,5,5,3,1,2,2,5,2,1,False,False,2.857142857142857,1,5,2.2857142857142856,0.0,0.0,1
600,Male,Loyal Customer,24,Personal Travel,Business,4060,5,3,3,2,4,5,5,2,3,3,4,5,4,5,0,False,False,3.7857142857142856,2,5,1.2582417582417582,1.0,4.0,1
601,Female,disloyal Customer,75,Business travel,Eco,3870,4,2,3,4,5,2,1,3,4,1,3,2,1,5,1,True,False,2.857142857142857,1,5,1.978021978021978,4.0,3.0,0
602,Female,disloyal Customer,60,Business travel,Eco Plus,634,4,1,5,1,2,4,4,1,4,4,2,1,3,2,1,False,True,2.7142857142857144,1,5,2.065934065934066,3.0,0.0,0
603,Female,disloyal Customer,36,Business travel,Business,3562,5,5,1,2,5,3,4,1,3,3,1,5,2,4,1,False,False,3.142857142857143,1,5,2.4395604395604393,1.0,3.0,0
604,Male,disloyal Customer,51,Personal Travel,Business,4111,5,2,1,2,1,4,4,5,2,1,4,2,4,2,0,False,False,2.7857142857142856,1,5,2.1813186813186807,2.0,4.0,0
605,Male,Loyal Customer,25,Business travel,Business,3498,1,1,4,3,4,2,4,3,2,5,5,3,4,3,1,False,False,3.142857142857143,1,5,1.6703296703296702,1.0,3.0,0
606,Male,Loyal Customer,40,Personal Travel,Eco,2255,5,2,3,5,2,2,5,5,5,1,2,5,5,2,0,True,False,3.5,1,5,2.576923076923077,2.0,2.0,1
607,Female,Loyal Customer,19,Personal Travel,Business,1104,4,4,1,1,4,1,2,3,3,5,1,5,4,4,0,False,False,3.0,1,5,2.3076923076923075,0.0,1.0,0
608,Female,Loyal Customer,49,Business travel,Eco,2599,5,3,5,2,4,5,4,3,3,2,5,5,5,3,1,True,False,3.857142857142857,2,5,1.3626373626373627,2.0,2.0,1
609,Female,Loyal Customer,68,Personal Travel,Eco,426,1,2,3,1,2,5,2,5,3,4,1,5,5,3,0,True,False,3.0,1,5,2.4615384615384617,3.0,0.0,1
610,Male,disloyal Customer,28,Business travel,Eco,4803,1,1,4,4,5,4,4,3,3,1,4,3,3,1,1,True,False,2.9285714285714284,1,5,1.9175824175824174,1.0,4.0,1
611,Female,Loyal Customer,58,Business travel,Business,2806,1,4,5,4,5,3,3,2,4,3,5,1,1,5,1,False,False,3.2857142857142856,1,5,2.373626373626373,3.0,2.0,1
612,Female,Loyal Customer,58,Business travel,Eco,101,1,5,2,5,5,3,3,3,1,4,4,3,4,3,1,True,False,3.2857142857142856,1,5,1.758241758241758,3.0,0.0,1
613,Female,Loyal Customer,42,Personal Travel,Business,1133,3,4,4,2,3,1,3,3,3,1,5,3,1,3,0,False,False,2.7857142857142856,1,5,1.4120879120879122,2.0,1.0,0
614,Female,Loyal Customer,79,Business travel,Business,2581,5,3,5,3,5,2,4,5,1,3,2,2,1,4,1,False,False,3.2142857142857144,1,5,2.181318681318681,4.0,2.0,1
615,Male,Loyal Customer,25,Business travel,Eco,224,2,4,1,2,2,1,2,1,2,3,3,4,1,3,1,True,False,2.2142857142857144,1,4,1.1043956043956045,1.0,0.0,0
616,Male,Loyal Customer,44,Business travel,Eco,1204,5,5,2,1,3,5,5,4,5,3,3,4,5,4,1,True,False,3.857142857142857,1,5,1.6703296703296704,2.0,1.0,0
617,Female,disloyal Customer,76,Business travel,Business,2799,3,1,4,4,5,2,1,3,2,3,1,2,1,5,1,False,False,2.642857142857143,1,5,2.0934065934065935,4.0,2.0,0
618,Male,Loyal Customer,85,Business travel,Business,1961,1,2,1,1,3,1,5,4,3,1,5,3,4,1,1,False,False,2.5,1,5,2.423076923076923,4.0,1.0,0
619,Male,Loyal Customer,63,Personal Travel,Business,3020,3,3,2,5,2,4,4,3,2,2,4,2,5,1,0,False,False,3.0,1,5,1.5384615384615385,3.0,2.0,0
620,Female,disloyal Customer,26,Personal Travel,Business,228,4,5,3,4,5,5,3,5,4,5,2,5,4,5,0,False,False,4.214285714285714,2,5,0.9505494505494506,1.0,0.0,1
621,Female,disloyal Customer,15,Business travel,Business,537,4,3,1,3,1,3,3,5,1,5,2,2,5,5,1,False,False,3.0714285714285716,1,5,2.3791208791208796,0.0,0.0,0
622,Male,disloyal Customer,38,Personal Travel,Business,4946,5,4,5,4,2,1,2,3,3,5,2,2,2,2,0,False,False,3.0,1,5,1.8461538461538463,1.0,4.0,0
623,Female,disloyal Customer,10,Business travel,Business,2648,5,3,4,2,4,5,4,5,4,2,3,5,2,3,1,False,False,3.642857142857143,2,5,1.324175824175824,0.0,2.0,0
624,Male,Loyal Customer,56,Personal Travel,Eco,3229,2,5,2,2,4,5,5,5,1,3,4,4,2,3,0,True,False,3.357142857142857,1,5,1.9395604395604393,3.0,3.0,0
625,Female,Loyal Customer,11,Business travel,Eco,1321,2,2,1,4,2,3,4,3,4,3,2,5,2,3,1,True,False,2.857142857142857,1,5,1.208791208791209,0.0,1.0,1
626,Male,Loyal Customer,26,Business travel,Eco,1001,4,2,3,5,4,3,4,1,2,4,2,1,5,4,1,True,False,3.142857142857143,1,5,1.824175824175824,1.0,0.0,1
627,Female,Loyal Customer,81,Business travel,Business,3268,1,3,4,2,2,3,3,3,3,5,1,2,1,2,1,False,False,2.5,1,5,1.3461538461538463,4.0,3.0,1
628,Male,Loyal Customer,43,Personal Travel,Eco Plus,4586,3,1,4,2,1,1,5,1,2,5,5,2,3,3,0,False,True,2.7142857142857144,1,5,2.373626373626373,2.0,4.0,0
629,Male,Loyal Customer,28,Business travel,Eco,4018,2,3,1,3,2,3,1,5,5,3,5,4,3,4,1,True,False,3.142857142857143,1,5,1.824175824175824,1.0,4.0,1
630,Male,Loyal Customer,64,Business travel,Eco,1167,2,4,3,4,5,4,3,1,3,5,5,3,2,4,1,True,False,3.4285714285714284,1,5,1.4945054945054943,3.0,1.0,0
631,Female,Loyal Customer,74,Business travel,Eco,126,1,2,2,2,5,5,5,5,2,3,1,5,1,1,1,True,False,2.857142857142857,1,5,3.0549450549450543,4.0,0.0,0
632,Male,Loyal Customer,50,Business travel,Eco Plus,647,1,2,1,5,3,3,2,1,3,3,3,3,4,4,1,False,True,2.7142857142857144,1,5,1.4505494505494503,2.0,0.0,1
633,Male,Loyal Customer,40,Business travel,Eco,2768,5,2,2,1,4,5,3,1,1,3,1,1,1,5,1,True,False,2.5,1,5,2.730769230769231,2.0,2.0,1
634,Female,Loyal Customer,83,Personal Travel,Business,666,3,1,4,4,4,2,2,3,3,1,2,5,4,4,0,False,False,3.0,1,5,1.5384615384615385,4.0,0.0,1
635,Female,Loyal Customer,48,Personal Travel,Eco,803,1,1,2,3,2,2,3,1,3,1,4,1,3,5,0,True,False,2.2857142857142856,1,5,1.6043956043956045,2.0,0.0,0
636,Male,disloyal Customer,15,Business travel,Eco,4380,2,5,3,2,4,3,4,5,1,1,2,1,1,5,1,True,False,2.7857142857142856,1,5,2.4890109890109895,0.0,4.0,1
637,Male,Loyal Customer,13,Personal Travel,Eco,3240,2,3,5,5,5,5,5,3,2,1,2,1,1,1,0,True,False,2.9285714285714284,1,5,2.9945054945054945,0.0,3.0,1
638,Female,Loyal Customer,74,Business travel,Eco,1690,4,3,3,4,1,2,2,1,3,2,4,5,3,1,1,True,False,2.7142857142857144,1,5,1.6043956043956042,4.0,1.0,1
639,Female,Loyal Customer,25,Personal Travel,Business,4794,1,4,2,5,2,3,3,3,4,4,5,5,1,4,0,False,False,3.2857142857142856,1,5,1.912087912087912,1.0,4.0,1
640,Female,disloyal Customer,37,Personal Travel,Business,905,5,2,1,5,4,5,2,4,3,4,1,4,4,1,0,False,False,3.2142857142857144,1,5,2.335164835164835,1.0,0.0,0
641,Female,Loyal Customer,41,Business travel,Eco Plus,3891,3,1,4,3,5,3,3,3,2,3,3,2,1,1,1,False,True,2.642857142857143,1,5,1.324175824175824,2.0,3.0,1
642,Female,Loyal Customer,63,Personal Travel,Eco,1457,5,4,5,4,3,5,3,4,1,5,2,3,4,3,0,True,False,3.642857142857143,1,5,1.4780219780219779,3.0,1.0,1
643,Male,Loyal Customer,67,Business travel,Eco,3325,2,4,1,2,4,2,1,4,2,1,2,3,2,4,1,True,False,2.4285714285714284,1,4,1.3406593406593406,3.0,3.0,1
644,Female,Loyal Customer,37,Business travel,Business,3718,5,1,1,3,1,3,1,3,5,4,3,1,1,4,1,False,False,2.5714285714285716,1,5,2.417582417582418,1.0,3.0,1
645,Male,disloyal Customer,59,Personal Travel,Business,2226,2,3,3,2,1,2,1,5,3,4,1,5,4,4,0,False,False,2.857142857142857,1,5,1.9780219780219783,3.0,2.0,0
646,Male,Loyal Customer,38,Business travel,Eco,2560,2,2,2,1,4,3,2,5,3,1,2,5,3,1,1,True,False,2.5714285714285716,1,5,1.802197802197802,1.0,2.0,1
647,Male,Loyal Customer,72,Business travel,Eco,645,2,3,3,5,4,1,4,5,1,2,3,1,2,1,1,True,False,2.642857142857143,1,5,2.0934065934065935,4.0,0.0,0
648,Female,disloyal Customer,65,Business travel,Eco,2828,2,4,2,1,5,2,3,2,3,2,2,2,1,5,1,True,False,2.5714285714285716,1,5,1.6483516483516483,3.0,2.0,0
649,Male,disloyal Customer,16,Personal Travel,Business,3834,2,2,3,5,4,2,5,4,4,4,5,3,4,2,0,False,False,3.5,2,5,1.3461538461538463,0.0,3.0,0
650,Male,Loyal Customer,8,Business travel,Eco,2662,4,5,1,3,3,4,1,3,4,2,5,4,1,2,1,True,False,3.0,1,5,2.0,0.0,2.0,1
651,Female,disloyal Customer,72,Business travel,Business,2179,5,4,4,2,5,2,2,5,2,1,2,2,4,2,1,False,False,3.0,1,5,2.0,4.0,2.0,0
652,Male,Loyal Customer,66,Personal Travel,Eco,2741,4,3,2,2,2,5,2,5,1,4,2,5,1,3,0,True,False,2.9285714285714284,1,5,2.0714285714285716,3.0,2.0,1
653,Male,Loyal Customer,23,Personal Travel,Business,3214,4,3,5,3,3,3,2,3,5,1,5,1,2,1,0,False,False,2.9285714285714284,1,5,2.071428571428571,0.0,3.0,1
654,Female,Loyal Customer,22,Business travel,Business,2026,1,3,5,4,5,1,5,4,2,2,2,3,2,5,1,False,False,3.142857142857143,1,5,2.2857142857142865,0.0,2.0,1
655,Male,Loyal Customer,22,Business travel,Eco,716,1,1,1,1,5,5,5,3,1,1,1,1,1,5,1,True,False,2.2857142857142856,1,5,3.4505494505494507,0.0,0.0,0
656,Male,Loyal Customer,52,Business travel,Eco Plus,3744,1,4,3,1,1,5,1,2,1,2,1,5,1,2,1,False,True,2.142857142857143,1,5,2.285714285714286,2.0,3.0,0
657,Male,disloyal Customer,45,Business travel,Business,1303,3,2,3,2,5,5,5,2,2,2,4,1,5,3,1,False,False,3.142857142857143,1,5,1.978021978021978,2.0,1.0,1
658,Female,disloyal Customer,37,Business travel,Eco,1859,1,3,1,2,3,5,1,3,2,1,1,3,1,3,1,True,False,2.142857142857143,1,5,1.5164835164835166,1.0,1.0,0
659,Female,Loyal Customer,7,Personal Travel,Business,2665,5,3,5,2,4,1,5,4,3,2,2,1,1,2,0,False,False,2.857142857142857,1,5,2.2857142857142856,0.0,2.0,1
660,Female,disloyal Customer,17,Business travel,Business,3274,4,1,5,3,3,4,5,5,5,3,2,3,2,2,1,False,False,3.357142857142857,1,5,1.7857142857142856,0.0,3.0,1
661,Male,Loyal Customer,10,Business travel,Business,3181,5,2,3,4,2,2,5,2,4,1,3,1,1,1,1,False,False,2.5714285714285716,1,5,2.10989010989011,0.0,3.0,0
662,Male,Loyal Customer,77,Business travel,Business,2730,1,4,2,1,5,5,1,2,3,3,1,1,3,3,1,False,False,2.5,1,5,2.1153846153846154,4.0,2.0,1
663,Female,Loyal Customer,32,Personal Travel,Eco,3261,3,5,4,5,5,2,3,4,1,1,5,3,1,5,0,True,False,3.357142857142857,1,5,2.554945054945055,1.0,3.0,1
664,Male,Loyal Customer,56,Business travel,Business,4421,3,1,2,3,5,2,1,2,5,2,5,1,5,2,1,False,False,2.7857142857142856,1,5,2.4890109890109886,3.0,4.0,0
665,Male,disloyal Customer,18,Personal Travel,Business,769,4,4,5,1,5,5,3,2,5,2,4,2,4,1,0,False,False,3.357142857142857,1,5,2.2472527472527473,0.0,0.0,1
666,Female,disloyal Customer,81,Business travel,Eco Plus,3268,5,5,2,4,1,4,2,4,2,4,3,4,2,5,1,False,True,3.357142857142857,1,5,1.7857142857142856,4.0,3.0,1
667,Female,Loyal Customer,71,Business travel,Business,2221,2,3,4,3,1,2,2,3,5,4,5,2,3,3,1,False,False,3.0,1,5,1.3846153846153846,4.0,2.0,1
668,Male,Loyal Customer,53,Business travel,Eco,4178,5,3,2,1,4,3,1,5,5,3,4,4,4,2,1,True,False,3.2857142857142856,1,5,1.9120879120879122,2.0,4.0,1
669,Male,Loyal Customer,59,Business travel,Business,4251,1,2,2,3,5,2,3,5,1,2,1,2,3,2,1,False,False,2.4285714285714284,1,5,1.6483516483516483,3.0,4.0,1
670,Male,Loyal Customer,77,Business travel,Eco,819,2,5,2,1,2,5,3,2,3,4,3,4,2,1,1,True,False,2.7857142857142856,1,5,1.7197802197802194,4.0,0.0,0
671,Female,disloyal Customer,8,Business travel,Business,2700,3,3,2,1,4,1,3,5,5,2,3,1,5,1,1,False,False,2.7857142857142856,1,5,2.3351648351648353,0.0,2.0,1
672,Female,Loyal Customer,30,Business travel,Business,3698,4,3,1,4,5,2,2,3,2,1,2,3,2,3,1,False,False,2.642857142857143,1,5,1.324175824175824,1.0,3.0,0
673,Female,Loyal Customer,10,Personal Travel,Business,4769,4,2,5,5,1,4,1,2,3,4,1,3,3,2,0,False,False,2.857142857142857,1,5,1.9780219780219779,0.0,4.0,1
674,Female,Loyal Customer,25,Business travel,Business,766,3,4,4,4,2,3,4,5,2,3,3,5,3,1,1,False,False,3.2857142857142856,1,5,1.2967032967032965,1.0,0.0,0
675,Male,Loyal Customer,32,Personal Travel,Business,383,1,3,5,1,4,3,3,1,5,4,4,4,2,2,0,False,False,3.0,1,5,2.0,1.0,0.0,1
676,Female,Loyal Customer,81,Business travel,Eco,4003,3,1,1,3,2,1,3,1,3,2,5,5,1,3,1,True,False,2.4285714285714284,1,5,1.956043956043956,4.0,4.0,1
677,Female,Loyal Customer,46,Business travel,Eco,3665,1,1,1,4,5,1,4,1,5,5,1,5,2,2,1,True,False,2.7142857142857144,1,5,3.2967032967032965,2.0,3.0,1
678,Female,Loyal Customer,56,Business travel,Eco,2334,2,4,1,5,3,2,1,1,1,5,1,4,5,5,1,True,False,2.857142857142857,1,5,3.054945054945055,3.0,2.0,1
679,Female,Loyal Customer,49,Business travel,Eco,4693,3,5,1,1,2,5,3,1,3,2,3,3,2,2,1,True,False,2.5714285714285716,1,5,1.6483516483516485,2.0,4.0,0
680,Female,disloyal Customer,81,Business travel,Business,1565,1,2,2,4,2,4,1,2,2,1,3,4,4,4,1,False,False,2.5714285714285716,1,4,1.4945054945054947,4.0,1.0,1
681,Male,Loyal Customer,73,Business travel,Business,229,2,1,5,4,1,3,3,4,1,4,3,1,1,4,1,False,False,2.642857142857143,1,5,2.0934065934065935,4.0,0.0,0
682,Male,Loyal Customer,18,Business travel,Business,4834,3,1,3,4,5,1,5,4,4,5,4,5,4,3,1,False,False,3.642857142857143,1,5,1.7857142857142856,0.0,4.0,1
683,Female,disloyal Customer,73,Business travel,Business,2160,4,4,4,4,2,4,3,2,2,1,2,5,2,3,1,False,False,3.0,1,5,1.3846153846153846,4.0,2.0,1
684,Male,Loyal Customer,33,Business travel,Eco,3772,3,5,1,3,5,5,5,2,5,2,3,4,1,3,1,True,False,3.357142857142857,1,5,2.2472527472527473,1.0,3.0,1
685,Female,disloyal Customer,60,Personal Travel,Eco,2594,5,5,5,5,1,3,1,3,2,1,2,5,4,5,0,True,False,3.357142857142857,1,5,2.8626373626373622,3.0,2.0,1
686,Female,Loyal Customer,72,Personal Travel,Business,1092,3,4,1,5,5,3,3,4,4,2,2,3,4,5,0,False,False,3.4285714285714284,1,5,1.4945054945054943,4.0,1.0,0
687,Male,Loyal Customer,55,Personal Travel,Business,2221,5,1,1,1,1,5,2,1,2,4,1,5,1,2,0,False,False,2.2857142857142856,1,5,2.8351648351648353,3.0,2.0,1
688,Male,Loyal Customer,22,Personal Travel,Eco,2684,2,2,1,2,1,3,2,2,1,1,5,4,1,1,0,True,False,2.0,1,5,1.5384615384615385,0.0,2.0,0
689,Female,Loyal Customer,8,Business travel,Eco,4296,3,1,1,3,4,5,4,1,2,4,5,3,3,4,1,True,False,3.0714285714285716,1,5,1.9175824175824174,0.0,4.0,1
690,Female,Loyal Customer,66,Business travel,Business,2323,2,5,1,1,5,3,2,4,3,1,4,3,1,4,1,False,False,2.7857142857142856,1,5,2.181318681318681,3.0,2.0,1
691,Female,Loyal Customer,60,Personal Travel,Eco Plus,4622,2,1,4,1,3,2,5,5,4,2,4,5,2,4,0,False,True,3.142857142857143,1,5,2.1318681318681323,3.0,4.0,1
692,Male,Loyal Customer,36,Business travel,Eco Plus,3288,1,2,5,4,4,5,2,5,2,2,5,4,5,2,1,False,True,3.4285714285714284,1,5,2.2637362637362637,1.0,3.0,0
693,Female,Loyal Customer,44,Business travel,Business,3337,2,3,1,2,1,4,2,2,4,1,5,5,3,2,1,False,False,2.642857142857143,1,5,1.9395604395604393,2.0,3.0,1
694,Female,Loyal Customer,34,Business travel,Business,4236,2,1,1,2,3,2,2,3,1,2,1,1,1,3,1,False,False,1.7857142857142858,1,3,0.6428571428571428,1.0,4.0,1
695,Female,disloyal Customer,31,Business travel,Eco,4624,3,4,1,3,2,4,3,1,3,3,1,1,5,1,1,True,False,2.5,1,5,1.8076923076923077,1.0,4.0,0
696,Male,disloyal Customer,16,Business travel,Eco Plus,443,3,3,1,2,2,3,4,2,5,3,5,3,3,3,1,False,True,3.0,1,5,1.2307692307692308,0.0,0.0,1
697,Female,disloyal Customer,66,Personal Travel,Eco,4561,4,4,2,1,4,4,1,3,2,4,3,5,2,2,0,True,False,2.9285714285714284,1,5,1.6098901098901097,3.0,4.0,0
698,Female,Loyal Customer,48,Business travel,Business,4804,1,4,2,2,3,2,4,1,1,3,3,1,5,5,1,False,False,2.642857142857143,1,5,2.0934065934065935,2.0,4.0,1
699,Male,Loyal Customer,46,Business travel,Business,4923,2,4,3,2,5,5,5,4,4,3,1,2,1,3,1,False,False,3.142857142857143,1,5,1.978021978021978,2.0,4.0,1
700,Female,Loyal Customer,83,Personal Travel,Eco,2376,1,1,1,5,3,1,3,5,4,5,2,1,1,2,0,True,False,2.5,1,5,2.730769230769231,4.0,2.0,1
701,Female,Loyal Customer,48,Business travel,Eco,3301,5,5,3,1,4,4,3,3,1,5,5,5,2,2,1,True,False,3.4285714285714284,1,5,2.2637362637362632,2.0,3.0,1
702,Male,Loyal Customer,53,Business travel,Business,988,2,3,4,2,5,1,2,1,2,5,4,5,3,5,1,False,False,3.142857142857143,1,5,2.2857142857142856,2.0,0.0,1
703,Female,Loyal Customer,43,Business travel,Eco,2143,1,2,3,2,5,4,2,2,5,5,3,1,5,5,1,True,False,3.2142857142857144,1,5,2.4890109890109895,2.0,2.0,1
704,Male,Loyal Customer,28,Personal Travel,Eco,1441,4,5,5,4,2,4,5,1,2,2,2,5,2,5,0,True,False,3.4285714285714284,1,5,2.2637362637362632,1.0,1.0,1
705,Male,Loyal Customer,63,Personal Travel,Eco,3820,4,1,2,2,3,5,3,2,3,4,3,5,3,1,0,True,False,2.9285714285714284,1,5,1.6098901098901097,3.0,3.0,1
706,Female,Loyal Customer,33,Business travel,Eco,2983,2,4,2,2,5,3,1,5,2,4,2,2,4,2,1,True,False,2.857142857142857,1,5,1.6703296703296706,1.0,2.0,1
707,Female,Loyal Customer,47,Personal Travel,Eco,4312,5,2,1,5,4,2,4,5,3,3,5,3,4,5,0,True,False,3.642857142857143,1,5,1.7857142857142851,2.0,4.0,1
708,Female,Loyal Customer,40,Business travel,Business,2515,4,3,1,1,2,2,3,1,4,4,5,5,3,1,1,False,False,2.7857142857142856,1,5,2.1813186813186816,2.0,2.0,1
709,Female,disloyal Customer,38,Personal Travel,Eco,1217,4,5,4,3,5,2,1,1,3,3,5,4,1,4,0,True,False,3.2142857142857144,1,5,2.181318681318681,1.0,1.0,1
710,Male,Loyal Customer,72,Personal Travel,Business,4363,5,5,4,1,3,3,1,2,5,4,1,3,1,4,0,False,False,3.0,1,5,2.4615384615384617,4.0,4.0,1
711,Female,Loyal Customer,18,Personal Travel,Eco,3101,1,2,5,4,2,1,4,2,1,1,2,3,4,4,0,True,False,2.5714285714285716,1,5,1.9560439560439562,0.0,3.0,1
712,Male,Loyal Customer,46,Business travel,Business,1838,4,1,1,1,3,2,1,3,3,1,4,4,1,2,1,False,False,2.2142857142857144,1,4,1.565934065934066,2.0,1.0,0
713,Female,Loyal Customer,79,Personal Travel,Eco,1464,3,3,1,2,3,1,5,3,2,4,4,1,1,1,0,True,False,2.4285714285714284,1,5,1.8021978021978018,4.0,1.0,1
714,Female,Loyal Customer,82,Personal Travel,Business,2808,4,2,4,4,3,3,1,3,3,2,5,2,3,1,0,False,False,2.857142857142857,1,5,1.3626373626373627,4.0,2.0,1
715,Female,Loyal Customer,79,Business travel,Business,4890,1,4,4,1,2,3,5,1,4,3,4,5,3,4,1,False,False,3.142857142857143,1,5,1.9780219780219779,4.0,4.0,1
716,Male,Loyal Customer,16,Personal Travel,Business,1024,1,3,4,4,5,5,1,3,3,4,3,1,1,3,0,False,False,2.9285714285714284,1,5,2.071428571428571,0.0,0.0,1
717,Female,Loyal Customer,54,Business travel,Business,251,2,5,2,3,1,2,2,1,5,3,2,4,3,4,1,False,False,2.7857142857142856,1,5,1.7197802197802194,2.0,0.0,1
718,Female,Loyal Customer,26,Personal Travel,Eco,685,3,2,3,1,5,5,1,5,3,5,2,2,5,2,0,True,False,3.142857142857143,1,5,2.43956043956044,1.0,0.0,0
719,Female,Loyal Customer,45,Business travel,Eco,1012,1,5,3,2,2,2,5,4,5,4,2,2,4,4,1,True,False,3.2142857142857144,1,5,1.8736263736263732,2.0,0.0,1
720,Female,disloyal Customer,66,Personal Travel,Eco,2421,5,5,1,4,1,3,1,5,2,2,3,2,5,4,0,True,False,3.0714285714285716,1,5,2.5329670329670333,3.0,2.0,1
721,Male,Loyal Customer,72,Business travel,Business,595,3,5,2,5,1,3,1,1,4,5,1,4,5,1,1,False,False,2.9285714285714284,1,5,2.9945054945054945,4.0,0.0,1
722,Female,Loyal Customer,71,Business travel,Business,3895,3,1,4,4,1,4,1,1,1,4,3,1,1,4,1,False,False,2.357142857142857,1,4,2.0934065934065935,4.0,3.0,0
723,Male,disloyal Customer,57,Business travel,Business,2248,5,5,1,5,4,4,5,4,2,1,2,5,1,5,1,False,False,3.5,1,5,2.8846153846153846,3.0,2.0,0
724,Male,Loyal Customer,42,Business travel,Business,656,4,4,2,2,2,3,1,2,2,4,2,2,5,5,1,False,False,2.857142857142857,1,5,1.6703296703296702,2.0,0.0,1
725,Male,Loyal Customer,30,Business travel,Eco,1652,5,4,5,3,4,3,4,2,1,1,2,2,5,3,1,True,False,3.142857142857143,1,5,1.9780219780219783,1.0,1.0,1
726,Male,Loyal Customer,33,Business travel,Business,2220,5,3,2,5,1,1,4,2,3,1,4,1,2,2,1,False,False,2.5714285714285716,1,5,2.10989010989011,1.0,2.0,1
727,Male,Loyal Customer,8,Business travel,Business,3185,4,5,1,3,4,1,5,3,3,4,1,2,2,2,1,False,False,2.857142857142857,1,5,1.978021978021978,0.0,3.0,0
728,Male,disloyal Customer,37,Business travel,Business,3604,4,5,3,4,4,5,2,2,3,4,3,2,4,1,1,False,False,3.2857142857142856,1,5,1.4505494505494503,1.0,3.0,1
729,Female,Loyal Customer,63,Business travel,Business,256,4,2,4,2,2,4,4,3,4,1,2,4,5,2,1,False,False,3.0714285714285716,1,5,1.456043956043956,3.0,0.0,1
730,Male,disloyal Customer,84,Personal Travel,Eco,834,4,1,5,5,3,4,3,3,2,3,5,3,3,3,0,True,False,3.357142857142857,1,5,1.324175824175824,4.0,0.0,1
731,Male,Loyal Customer,72,Business travel,Eco,4754,4,3,2,4,4,3,4,2,5,5,1,1,2,5,1,True,False,3.2142857142857144,1,5,2.0274725274725274,4.0,4.0,1
732,Male,Loyal Customer,35,Personal Travel,Business,3376,5,5,1,1,4,3,3,2,1,2,5,1,1,1,0,False,False,2.5,1,5,2.730769230769231,1.0,3.0,0
733,Female,Loyal Customer,21,Personal Travel,Business,254,2,2,1,4,1,5,5,4,2,4,1,1,5,5,0,False,False,3.0,1,5,2.923076923076923,0.0,0.0,0
734,Female,Loyal Customer,18,Business travel,Business,1096,2,1,4,3,1,4,2,4,3,5,2,4,3,3,1,False,False,2.9285714285714284,1,5,1.456043956043956,0.0,1.0,1
735,Male,Loyal Customer,34,Business travel,Business,2394,1,3,1,2,1,1,3,3,1,5,1,4,3,1,1,False,False,2.142857142857143,1,5,1.8241758241758244,1.0,2.0,1
736,Female,disloyal Customer,30,Personal Travel,Business,4726,2,3,1,2,5,2,3,4,5,3,1,5,3,4,0,False,False,3.0714285714285716,1,5,1.9175824175824174,1.0,4.0,0
737,Male,Loyal Customer,27,Business travel,Eco Plus,3005,2,5,4,4,4,5,4,3,2,5,2,4,1,2,1,False,True,3.357142857142857,1,5,1.7857142857142858,1.0,2.0,0
738,Male,disloyal Customer,16,Business travel,Eco,4924,5,3,5,1,1,2,3,1,2,4,5,1,2,3,1,True,False,2.7142857142857144,1,5,2.3736263736263736,0.0,4.0,1
739,Female,Loyal Customer,84,Business travel,Eco,1277,4,2,3,3,2,1,5,3,4,5,5,5,3,1,1,True,False,3.2857142857142856,1,5,2.0659340659340657,4.0,1.0,1
740,Male,disloyal Customer,24,Personal Travel,Business,253,4,3,3,4,5,1,5,3,2,4,4,3,2,5,0,False,False,3.4285714285714284,1,5,1.4945054945054943,1.0,0.0,1
741,Female,Loyal Customer,20,Business travel,Business,4287,5,4,2,4,3,2,5,4,2,4,5,2,4,1,1,False,False,3.357142857142857,1,5,1.7857142857142858,0.0,4.0,0
742,Female,Loyal Customer,40,Business travel,Eco,1816,2,2,5,2,4,5,4,1,5,1,5,2,1,4,1,True,False,3.0714285714285716,1,5,2.686813186813187,2.0,1.0,1
